,session_key,date_start,driver_number,i1_speed,i2_speed,st_speed,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,lap_number
5149,9574,2024-07-28 13:18,16,313.0,197.0,310.0,110.096,31.491,49.103,29.502,9
5150,9574,2024-07-28 13:20,16,314.0,198.0,,109.963,31.5,48.967,29.496,10
5151,9574,2024-07-28 13:22,16,313.0,199.0,311.0,109.967,31.446,49.036,29.485,11
5152,9574,2024-07-28 13:24,16,310.0,199.0,308.0,114.091,31.591,48.648,33.852,12
5153,9574,2024-07-28 13:25,16,312.0,206.0,311.0,122.667,45.762,47.743,29.162,13
5154,9574,2024-07-28 13:28,16,316.0,205.0,312.0,108.227,31.152,47.939,29.136,14
5155,9574,2024-07-28 13:29,16,315.0,202.0,,108.021,31.2,47.637,29.184,15
5156,9574,2024-07-28 13:31,16,317.0,202.0,313.0,107.982,31.302,47.552,29.128,16
5157,9574,2024-07-28 13:33,16,314.0,201.0,310.0,107.981,31.33,47.612,29.039,17
5158,9574,2024-07-28 13:35,16,319.0,204.0,311.0,107.971,31.109,47.724,29.138,18
5159,9574,2024-07-28 13:37,16,315.0,203.0,313.0,108.346,31.276,47.91,29.16,19
5160,9574,2024-07-28 13:38,16,317.0,204.0,311.0,108.279,31.248,47.886,29.145,20
5161,9574,2024-07-28 13:40,16,313.0,201.0,,108.38,31.329,47.841,29.21,21
5162,9574,2024-07-28 13:42,16,314.0,201.0,,108.356,31.272,47.988,29.096,22
5163,9574,2024-07-28 13:44,16,,205.0,,108.449,31.289,47.995,29.165,23
5164,9574,2024-07-28 13:46,16,312.0,208.0,310.0,108.444,31.377,47.965,29.102,24
5165,9574,2024-07-28 13:47,16,315.0,207.0,311.0,112.358,31.305,47.66,33.393,25
5166,9574,2024-07-28 13:49,16,310.0,207.0,308.0,121.972,46.201,46.74,29.031,26
5167,9574,2024-07-28 13:51,16,314.0,207.0,312.0,107.034,31.115,46.996,28.923,27
5168,9574,2024-07-28 13:53,16,315.0,206.0,313.0,107.039,31.157,47.005,28.877,28
5169,9574,2024-07-28 13:55,16,316.0,205.0,,107.517,31.083,47.393,29.041,29
5170,9574,2024-07-28 13:57,16,,205.0,,107.311,31.143,47.25,28.918,30
5171,9574,2024-07-28 13:58,16,317.0,209.0,,107.018,31.111,47.084,28.823,31
5172,9574,2024-07-28 14:00,16,316.0,209.0,314.0,107.064,31.025,47.077,28.962,32
5173,9574,2024-07-28 14:02,16,313.0,209.0,,107.013,31.115,46.85,29.048,33
5174,9574,2024-07-28 14:04,16,316.0,207.0,315.0,107.023,30.976,47.041,29.006,34
5175,9574,2024-07-28 14:06,16,325.0,204.0,314.0,108.321,30.952,48.172,29.197,35
5176,9574,2024-07-28 14:07,16,326.0,205.0,313.0,109.289,30.983,49.263,29.043,36
5177,9574,2024-07-28 14:09,16,318.0,205.0,314.0,107.601,30.923,47.658,29.02,37
5178,9574,2024-07-28 14:11,16,316.0,206.0,316.0,107.142,30.968,47.255,28.919,38
5179,9574,2024-07-28 14:13,16,313.0,202.0,315.0,107.539,31.016,47.509,29.014,39
5180,9574,2024-07-28 14:15,16,322.0,208.0,,107.354,30.97,47.295,29.089,40
5181,9574,2024-07-28 14:16,16,,208.0,314.0,107.46,31.0,47.459,29.001,41
5182,9574,2024-07-28 14:18,16,324.0,207.0,316.0,107.216,31.007,47.312,28.897,42
5183,9574,2024-07-28 14:20,16,322.0,210.0,313.0,107.071,31.061,47.159,28.851,43
5184,9574,2024-07-28 14:22,16,,,314.0,,30.976,,,44
5259,9582,,16,282.0,264.0,208.0,,,28.03,23.283,1
5260,9582,2024-08-25 13:04,16,284.0,274.0,300.0,76.695,26.633,27.274,22.788,2
5261,9582,2024-08-25 13:05,16,285.0,264.0,304.0,76.475,26.151,27.508,22.816,3
5262,9582,2024-08-25 13:07,16,286.0,273.0,311.0,76.131,25.829,27.541,22.761,4
5263,9582,2024-08-25 13:08,16,283.0,271.0,309.0,76.806,26.325,27.78,22.701,5
5264,9582,2024-08-25 13:09,16,284.0,272.0,317.0,76.565,26.096,27.71,22.759,6
5265,9582,2024-08-25 13:10,16,,273.0,314.0,76.637,26.061,27.786,22.79,7
5266,9582,2024-08-25 13:12,16,285.0,273.0,308.0,76.541,26.181,27.733,22.627,8
5267,9582,2024-08-25 13:13,16,286.0,271.0,297.0,76.73,26.193,27.868,22.669,9
5268,9582,2024-08-25 13:14,16,,272.0,288.0,76.614,26.343,27.755,22.516,10
5269,9582,2024-08-25 13:16,16,,273.0,303.0,76.513,26.145,27.771,22.597,11
5270,9582,2024-08-25 13:17,16,,274.0,308.0,76.512,25.981,27.868,22.663,12
5271,9582,2024-08-25 13:18,16,,273.0,318.0,76.631,26.149,27.795,22.687,13
5272,9582,2024-08-25 13:19,16,,272.0,313.0,76.358,25.954,27.776,22.628,14
5273,9582,2024-08-25 13:21,16,287.0,272.0,314.0,76.37,25.913,27.797,22.66,15
5274,9582,2024-08-25 13:22,16,,273.0,312.0,76.491,26.0,27.888,22.603,16
5275,9582,2024-08-25 13:23,16,,273.0,321.0,76.369,25.941,27.846,22.582,17
5276,9582,2024-08-25 13:25,16,,274.0,316.0,76.417,25.993,27.765,22.659,18
5277,9582,2024-08-25 13:26,16,288.0,273.0,,76.518,25.847,28.018,22.653,19
5278,9582,2024-08-25 13:27,16,287.0,273.0,,76.391,25.974,27.877,22.54,20
5279,9582,2024-08-25 13:28,16,289.0,273.0,317.0,76.283,25.855,27.901,22.527,21
5280,9582,2024-08-25 13:30,16,,272.0,295.0,76.75,26.109,28.077,22.564,22
5281,9582,2024-08-25 13:31,16,288.0,272.0,320.0,76.728,26.049,28.254,22.425,23
5282,9582,2024-08-25 13:32,16,,271.0,319.0,79.947,26.31,28.123,25.514,24
5283,9582,2024-08-25 13:33,16,282.0,265.0,,93.239,44.46,26.104,22.675,25
5284,9582,2024-08-25 13:35,16,284.0,263.0,317.0,75.756,25.958,27.183,22.615,26
5285,9582,2024-08-25 13:36,16,285.0,265.0,301.0,75.023,25.657,26.989,22.377,27
5286,9582,2024-08-25 13:38,16,,274.0,302.0,75.852,25.646,27.339,22.867,28
5287,9582,2024-08-25 13:39,16,284.0,263.0,316.0,75.562,25.729,27.264,22.569,29
5288,9582,2024-08-25 13:40,16,286.0,263.0,302.0,75.248,25.575,27.162,22.511,30
5289,9582,2024-08-25 13:41,16,,266.0,,76.059,25.635,27.96,22.65,31
5290,9582,2024-08-25 13:50,16,,264.0,301.0,74.796,25.407,26.961,22.428,32
5291,9582,2024-08-25 13:51,16,,265.0,303.0,75.237,25.467,27.246,22.524,33
5292,9582,2024-08-25 13:53,16,,264.0,307.0,75.379,25.664,27.375,22.34,34
5293,9582,2024-08-25 13:54,16,,263.0,,75.091,25.443,27.163,22.485,35
5294,9582,2024-08-25 13:55,16,289.0,263.0,,75.213,25.473,27.253,22.487,36
5295,9582,2024-08-25 13:56,16,287.0,264.0,304.0,75.376,25.551,27.346,22.479,37
5296,9582,2024-08-25 13:58,16,288.0,264.0,306.0,74.837,25.311,27.195,22.331,38
5297,9582,2024-08-25 13:59,16,286.0,265.0,307.0,75.11,25.3,27.355,22.455,39
5298,9582,2024-08-25 14:00,16,288.0,264.0,306.0,74.871,25.353,27.169,22.349,40
5299,9582,2024-08-25 14:01,16,,263.0,312.0,75.296,25.504,27.477,22.315,41
5300,9582,2024-08-25 14:03,16,287.0,265.0,309.0,75.08,25.351,27.428,22.301,42
5301,9582,2024-08-25 14:04,16,291.0,265.0,308.0,75.287,25.411,27.518,22.358,43
5302,9582,2024-08-25 14:05,16,290.0,266.0,311.0,75.411,25.492,27.575,22.344,44
5303,9582,2024-08-25 14:06,16,289.0,275.0,309.0,75.017,25.443,27.308,22.266,45
5304,9582,2024-08-25 14:08,16,288.0,264.0,305.0,74.646,25.169,27.119,22.358,46
5305,9582,2024-08-25 14:09,16,287.0,266.0,309.0,74.974,25.425,27.216,22.333,47
5306,9582,2024-08-25 14:10,16,,266.0,305.0,75.075,25.498,27.191,22.386,48
5307,9582,2024-08-25 14:11,16,288.0,263.0,,75.615,25.842,27.305,22.468,49
5308,9582,2024-08-25 14:13,16,289.0,264.0,308.0,75.077,25.536,27.214,22.327,50
5309,9582,2024-08-25 14:14,16,288.0,266.0,306.0,74.974,25.286,27.279,22.409,51
5310,9582,2024-08-25 14:15,16,286.0,263.0,309.0,75.48,25.544,27.497,22.439,52
5311,9582,2024-08-25 14:16,16,287.0,265.0,307.0,74.89,25.294,27.227,22.369,53
5312,9582,2024-08-25 14:18,16,286.0,265.0,306.0,74.915,25.285,27.3,22.33,54
5313,9582,2024-08-25 14:19,16,287.0,264.0,307.0,75.003,25.327,27.345,22.331,55
5314,9582,2024-08-25 14:20,16,,265.0,308.0,74.585,25.279,27.056,22.25,56
5315,9582,2024-08-25 14:21,16,290.0,263.0,307.0,75.153,25.328,27.41,22.415,57
5316,9582,2024-08-25 14:23,16,289.0,265.0,,74.974,25.363,27.317,22.294,58
5317,9582,2024-08-25 14:24,16,288.0,267.0,309.0,74.881,25.28,27.197,22.404,59
5318,9582,2024-08-25 14:25,16,,265.0,,74.882,25.219,27.352,22.311,60
5319,9582,2024-08-25 14:26,16,,266.0,,74.771,25.241,27.199,22.331,61
5320,9582,2024-08-25 14:28,16,,265.0,310.0,74.833,25.19,27.367,22.276,62
5321,9582,2024-08-25 14:29,16,289.0,266.0,308.0,75.013,25.31,27.384,22.319,63
5322,9582,2024-08-25 14:30,16,,266.0,312.0,74.765,25.205,27.27,22.29,64
5323,9582,2024-08-25 14:31,16,,267.0,311.0,74.975,25.329,27.31,22.336,65
5324,9582,2024-08-25 14:33,16,,267.0,,74.765,25.179,27.282,22.304,66
5417,9590,,16,316.0,313.0,300.0,,,29.989,28.398,1
5418,9590,2024-09-01 13:05,16,315.0,325.0,325.0,85.396,27.707,29.265,28.424,2
5419,9590,2024-09-01 13:06,16,313.0,324.0,328.0,85.179,27.679,29.001,28.499,3
5420,9590,2024-09-01 13:07,16,314.0,324.0,327.0,84.81,27.653,28.883,28.274,4
5421,9590,2024-09-01 13:09,16,313.0,325.0,321.0,84.603,27.63,28.79,28.183,5
5422,9590,2024-09-01 13:10,16,315.0,325.0,325.0,84.663,27.596,28.945,28.122,6
5423,9590,2024-09-01 13:12,16,314.0,326.0,329.0,84.434,27.645,28.701,28.088,7
5424,9590,2024-09-01 13:13,16,,325.0,333.0,84.569,27.557,28.771,28.241,8
5425,9590,2024-09-01 13:14,16,,326.0,,84.362,27.542,28.781,28.039,9
5426,9590,2024-09-01 13:16,16,,325.0,334.0,84.432,27.515,28.84,28.077,10
5427,9590,2024-09-01 13:17,16,313.0,316.0,323.0,84.846,27.633,28.951,28.262,11
5428,9590,2024-09-01 13:19,16,312.0,316.0,321.0,84.916,27.68,28.971,28.265,12
5429,9590,2024-09-01 13:20,16,311.0,315.0,,85.529,27.812,29.177,28.54,13
5430,9590,2024-09-01 13:22,16,312.0,314.0,320.0,85.606,27.839,29.217,28.55,14
5431,9590,2024-09-01 13:23,16,,314.0,318.0,90.192,28.034,29.361,32.797,15
5432,9590,2024-09-01 13:24,16,313.0,314.0,284.0,104.888,47.985,28.75,28.153,16
5433,9590,2024-09-01 13:26,16,314.0,318.0,322.0,84.27,27.458,28.73,28.082,17
5434,9590,2024-09-01 13:28,16,316.0,327.0,329.0,83.875,27.408,28.571,27.896,18
5435,9590,2024-09-01 13:29,16,317.0,327.0,336.0,84.203,27.354,28.722,28.127,19
5436,9590,2024-09-01 13:30,16,315.0,327.0,325.0,83.826,27.483,28.623,27.72,20
5437,9590,2024-09-01 13:32,16,,318.0,335.0,83.88,27.423,28.725,27.732,21
5438,9590,2024-09-01 13:33,16,316.0,328.0,327.0,83.768,27.358,28.484,27.926,22
5439,9590,2024-09-01 13:35,16,318.0,319.0,326.0,83.864,27.438,28.501,27.925,23
5440,9590,2024-09-01 13:36,16,317.0,319.0,327.0,83.64,27.347,28.551,27.742,24
5441,9590,2024-09-01 13:37,16,316.0,319.0,326.0,83.59,27.38,28.445,27.765,25
5442,9590,2024-09-01 13:39,16,,319.0,324.0,83.321,27.356,28.307,27.658,26
5443,9590,2024-09-01 13:40,16,,319.0,325.0,83.534,27.38,28.412,27.742,27
5444,9590,2024-09-01 13:42,16,317.0,320.0,326.0,83.284,27.337,28.297,27.65,28
5445,9590,2024-09-01 13:43,16,,319.0,325.0,83.229,27.336,28.301,27.592,29
5446,9590,2024-09-01 13:44,16,,320.0,,83.359,27.361,28.259,27.739,30
5447,9590,2024-09-01 13:46,16,318.0,329.0,326.0,83.972,27.312,28.74,27.92,31
5448,9590,2024-09-01 13:47,16,319.0,331.0,338.0,83.274,27.246,28.382,27.646,32
5449,9590,2024-09-01 13:49,16,315.0,319.0,333.0,83.226,27.189,28.364,27.673,33
5450,9590,2024-09-01 13:50,16,316.0,320.0,325.0,83.43,27.324,28.408,27.698,34
5451,9590,2024-09-01 13:51,16,,319.0,,83.681,27.393,28.512,27.776,35
5452,9590,2024-09-01 13:53,16,318.0,321.0,,83.714,27.31,28.493,27.911,36
5453,9590,2024-09-01 13:54,16,316.0,319.0,335.0,83.55,27.279,28.457,27.814,37
5454,9590,2024-09-01 13:55,16,318.0,320.0,325.0,83.624,27.372,28.466,27.786,38
5455,9590,2024-09-01 13:57,16,,327.0,,83.718,27.448,28.564,27.706,39
5456,9590,2024-09-01 13:58,16,315.0,318.0,322.0,83.69,27.399,28.465,27.826,40
5457,9590,2024-09-01 14:00,16,,318.0,,83.611,27.372,28.44,27.799,41
5458,9590,2024-09-01 14:01,16,316.0,319.0,323.0,83.67,27.424,28.458,27.788,42
5459,9590,2024-09-01 14:02,16,318.0,321.0,324.0,83.867,27.382,28.558,27.927,43
5460,9590,2024-09-01 14:04,16,315.0,317.0,323.0,83.43,27.386,28.395,27.649,44
5461,9590,2024-09-01 14:05,16,313.0,315.0,320.0,83.731,27.507,28.427,27.797,45
5462,9590,2024-09-01 14:07,16,316.0,319.0,323.0,83.597,27.539,28.364,27.694,46
5463,9590,2024-09-01 14:08,16,314.0,316.0,321.0,83.676,27.509,28.426,27.741,47
5464,9590,2024-09-01 14:09,16,,318.0,322.0,83.518,27.502,28.365,27.651,48
5465,9590,2024-09-01 14:11,16,316.0,317.0,,83.467,27.457,28.319,27.691,49
5466,9590,2024-09-01 14:12,16,,318.0,,83.461,27.425,28.336,27.7,50
5467,9590,2024-09-01 14:14,16,318.0,320.0,323.0,83.555,27.432,28.386,27.737,51
5468,9590,2024-09-01 14:15,16,319.0,321.0,324.0,83.75,27.432,28.471,27.847,52
5469,9590,2024-09-01 14:16,16,324.0,326.0,329.0,83.268,27.285,28.302,27.681,53
5538,9598,,16,191.0,210.0,311.0,,,44.723,25.982,1
5539,9598,2024-09-15 11:06,16,194.0,212.0,312.0,109.283,39.094,44.289,25.9,2
5540,9598,2024-09-15 11:07,16,202.0,210.0,312.0,108.412,38.627,43.904,25.881,3
5541,9598,2024-09-15 11:09,16,201.0,211.0,314.0,108.408,38.622,43.959,25.827,4
5542,9598,2024-09-15 11:11,16,198.0,210.0,315.0,108.314,38.693,43.805,25.816,5
5543,9598,2024-09-15 11:13,16,194.0,211.0,313.0,108.052,38.541,43.739,25.772,6
5544,9598,2024-09-15 11:15,16,204.0,212.0,313.0,108.511,38.704,43.996,25.811,7
5545,9598,2024-09-15 11:16,16,201.0,211.0,312.0,107.672,38.246,43.69,25.736,8
5546,9598,2024-09-15 11:18,16,207.0,211.0,313.0,107.828,38.302,43.726,25.8,9
5547,9598,2024-09-15 11:20,16,202.0,206.0,314.0,108.094,38.475,43.742,25.877,10
5548,9598,2024-09-15 11:22,16,,211.0,314.0,107.922,38.456,43.604,25.862,11
5549,9598,2024-09-15 11:24,16,209.0,215.0,313.0,108.09,38.508,43.747,25.835,12
5550,9598,2024-09-15 11:25,16,199.0,215.0,314.0,108.461,38.577,43.922,25.962,13
5551,9598,2024-09-15 11:27,16,,212.0,313.0,108.831,38.692,44.227,25.912,14
5552,9598,2024-09-15 11:29,16,198.0,208.0,314.0,109.99,39.228,44.655,26.107,15
5553,9598,2024-09-15 11:31,16,205.0,211.0,313.0,113.844,39.0,44.722,30.122,16
5554,9598,2024-09-15 11:33,16,189.0,214.0,315.0,126.071,56.582,43.73,25.759,17
5555,9598,2024-09-15 11:35,16,201.0,219.0,313.0,108.358,38.76,43.707,25.891,18
5556,9598,2024-09-15 11:37,16,203.0,220.0,314.0,107.893,38.578,43.661,25.654,19
5557,9598,2024-09-15 11:38,16,188.0,211.0,319.0,109.643,40.182,44.172,25.289,20
5558,9598,2024-09-15 11:40,16,197.0,211.0,320.0,107.94,38.826,43.745,25.369,21
5559,9598,2024-09-15 11:42,16,,212.0,320.0,107.737,38.697,43.768,25.272,22
5560,9598,2024-09-15 11:44,16,191.0,220.0,319.0,107.519,38.599,43.727,25.193,23
5561,9598,2024-09-15 11:46,16,197.0,212.0,321.0,107.186,38.351,43.444,25.391,24
5562,9598,2024-09-15 11:47,16,198.0,209.0,322.0,107.361,38.434,43.715,25.212,25
5563,9598,2024-09-15 11:49,16,197.0,217.0,321.0,107.314,38.417,43.66,25.237,26
5564,9598,2024-09-15 11:51,16,192.0,213.0,321.0,107.397,38.748,43.428,25.221,27
5565,9598,2024-09-15 11:53,16,194.0,214.0,323.0,107.282,38.502,43.694,25.086,28
5566,9598,2024-09-15 11:55,16,196.0,216.0,322.0,107.858,38.885,43.7,25.273,29
5567,9598,2024-09-15 11:56,16,193.0,212.0,323.0,107.528,38.652,43.781,25.095,30
5568,9598,2024-09-15 11:58,16,201.0,213.0,322.0,108.113,38.994,43.782,25.337,31
5569,9598,2024-09-15 12:00,16,196.0,215.0,322.0,107.834,38.77,43.833,25.231,32
5570,9598,2024-09-15 12:02,16,197.0,210.0,320.0,108.936,39.55,44.007,25.379,33
5571,9598,2024-09-15 12:04,16,196.0,214.0,322.0,107.834,38.748,43.791,25.295,34
5572,9598,2024-09-15 12:05,16,198.0,209.0,321.0,107.643,38.607,43.685,25.351,35
5573,9598,2024-09-15 12:07,16,197.0,204.0,322.0,108.047,38.722,43.899,25.426,36
5574,9598,2024-09-15 12:09,16,198.0,210.0,322.0,107.831,38.768,43.758,25.305,37
5575,9598,2024-09-15 12:11,16,201.0,211.0,324.0,107.516,38.586,43.765,25.165,38
5576,9598,2024-09-15 12:13,16,193.0,216.0,323.0,107.877,38.809,43.934,25.134,39
5577,9598,2024-09-15 12:14,16,201.0,216.0,324.0,107.49,38.692,43.474,25.324,40
5578,9598,2024-09-15 12:16,16,203.0,213.0,325.0,107.908,39.033,43.775,25.1,41
5579,9598,2024-09-15 12:18,16,202.0,217.0,323.0,107.977,39.172,43.589,25.216,42
5580,9598,2024-09-15 12:20,16,198.0,215.0,323.0,107.615,38.643,43.541,25.431,43
5581,9598,2024-09-15 12:22,16,,212.0,325.0,107.067,38.405,43.521,25.141,44
5582,9598,2024-09-15 12:23,16,194.0,210.0,325.0,107.912,38.903,43.758,25.251,45
5583,9598,2024-09-15 12:25,16,198.0,214.0,325.0,107.744,38.478,43.886,25.38,46
5584,9598,2024-09-15 12:27,16,210.0,206.0,322.0,107.857,38.532,43.85,25.475,47
5585,9598,2024-09-15 12:29,16,200.0,214.0,318.0,108.387,39.042,43.715,25.63,48
5586,9598,2024-09-15 12:31,16,191.0,213.0,316.0,108.626,39.0,43.973,25.653,49
5587,9598,2024-09-15 12:32,16,202.0,206.0,320.0,112.773,40.14,44.576,28.057,50
5588,9598,2024-09-15 12:34,16,184.0,131.0,211.0,155.025,58.882,55.349,40.794,51
5681,9606,,16,285.0,248.0,219.0,,,44.011,28.522,1
5682,9606,2024-09-22 12:05,16,309.0,271.0,281.0,99.775,29.43,42.264,28.081,2
5683,9606,2024-09-22 12:07,16,297.0,271.0,290.0,99.14,29.157,42.136,27.847,3
5684,9606,2024-09-22 12:09,16,284.0,270.0,292.0,99.31,29.079,42.512,27.719,4
5685,9606,2024-09-22 12:10,16,,270.0,290.0,99.041,28.991,42.147,27.903,5
5686,9606,2024-09-22 12:12,16,287.0,271.0,295.0,98.797,28.885,42.233,27.679,6
5687,9606,2024-09-22 12:14,16,291.0,270.0,289.0,98.645,28.954,42.14,27.551,7
5688,9606,2024-09-22 12:15,16,292.0,258.0,294.0,98.727,28.889,42.092,27.746,8
5689,9606,2024-09-22 12:17,16,303.0,273.0,293.0,98.691,28.87,42.117,27.704,9
5690,9606,2024-09-22 12:18,16,307.0,270.0,,98.582,28.704,42.145,27.733,10
5691,9606,2024-09-22 12:20,16,311.0,274.0,298.0,98.913,28.98,42.207,27.726,11
5692,9606,2024-09-22 12:22,16,306.0,271.0,293.0,98.776,28.876,42.292,27.608,12
5693,9606,2024-09-22 12:23,16,308.0,263.0,,98.671,28.898,42.154,27.619,13
5694,9606,2024-09-22 12:25,16,312.0,272.0,288.0,98.707,28.761,42.304,27.642,14
5695,9606,2024-09-22 12:27,16,309.0,271.0,285.0,98.515,28.669,42.226,27.62,15
5696,9606,2024-09-22 12:28,16,313.0,263.0,300.0,98.904,28.657,42.608,27.639,16
5697,9606,2024-09-22 12:30,16,296.0,271.0,252.0,99.561,29.34,42.244,27.977,17
5698,9606,2024-09-22 12:32,16,294.0,263.0,285.0,98.814,29.167,41.996,27.651,18
5699,9606,2024-09-22 12:33,16,296.0,271.0,286.0,98.734,29.021,41.998,27.715,19
5700,9606,2024-09-22 12:35,16,312.0,270.0,297.0,99.087,28.836,42.5,27.751,20
5701,9606,2024-09-22 12:37,16,308.0,269.0,296.0,99.315,29.175,42.45,27.69,21
5702,9606,2024-09-22 12:38,16,311.0,274.0,298.0,99.008,29.064,42.343,27.601,22
5703,9606,2024-09-22 12:40,16,309.0,271.0,297.0,99.688,29.36,42.525,27.803,23
5704,9606,2024-09-22 12:42,16,311.0,274.0,296.0,99.372,29.022,42.387,27.963,24
5705,9606,2024-09-22 12:43,16,309.0,272.0,291.0,100.029,29.402,42.508,28.119,25
5706,9606,2024-09-22 12:45,16,291.0,262.0,283.0,98.867,29.214,41.963,27.69,26
5707,9606,2024-09-22 12:47,16,295.0,271.0,285.0,99.153,29.163,42.339,27.651,27
5708,9606,2024-09-22 12:48,16,307.0,273.0,296.0,99.795,29.071,42.984,27.74,28
5709,9606,2024-09-22 12:50,16,291.0,262.0,283.0,98.371,28.9,41.785,27.686,29
5710,9606,2024-09-22 12:51,16,293.0,263.0,284.0,99.543,29.136,41.751,28.656,30
5711,9606,2024-09-22 12:53,16,,263.0,285.0,99.214,29.313,42.14,27.761,31
5712,9606,2024-09-22 12:55,16,295.0,264.0,286.0,98.505,29.045,41.91,27.55,32
5713,9606,2024-09-22 12:56,16,294.0,263.0,285.0,98.187,29.055,41.688,27.444,33
5714,9606,2024-09-22 12:58,16,293.0,264.0,,98.494,29.001,41.863,27.63,34
5715,9606,2024-09-22 13:00,16,,263.0,284.0,99.264,28.977,42.084,28.203,35
5716,9606,2024-09-22 13:01,16,,263.0,,107.084,29.1,42.344,35.64,36
5717,9606,2024-09-22 13:03,16,289.0,262.0,,117.168,48.936,40.866,27.366,37
5718,9606,2024-09-22 13:05,16,290.0,262.0,283.0,96.556,28.62,40.705,27.231,38
5719,9606,2024-09-22 13:07,16,295.0,265.0,287.0,96.287,28.522,40.716,27.049,39
5720,9606,2024-09-22 13:08,16,312.0,277.0,298.0,97.48,28.462,42.183,26.835,40
5721,9606,2024-09-22 13:10,16,293.0,264.0,285.0,96.166,28.345,40.764,27.057,41
5722,9606,2024-09-22 13:12,16,295.0,271.0,287.0,97.266,28.574,41.285,27.407,42
5723,9606,2024-09-22 13:13,16,291.0,263.0,284.0,95.849,28.432,40.571,26.846,43
5724,9606,2024-09-22 13:15,16,292.0,265.0,285.0,95.639,28.411,40.386,26.842,44
5725,9606,2024-09-22 13:16,16,,264.0,286.0,95.716,28.29,40.586,26.84,45
5726,9606,2024-09-22 13:18,16,294.0,264.0,,95.371,28.214,40.369,26.788,46
5727,9606,2024-09-22 13:20,16,293.0,264.0,,95.758,28.407,40.515,26.836,47
5728,9606,2024-09-22 13:21,16,296.0,267.0,288.0,95.792,28.443,40.49,26.859,48
5729,9606,2024-09-22 13:23,16,298.0,268.0,287.0,96.252,28.397,40.686,27.169,49
5730,9606,2024-09-22 13:24,16,314.0,264.0,298.0,97.53,28.456,41.496,27.578,50
5731,9606,2024-09-22 13:26,16,295.0,265.0,286.0,96.424,28.557,40.933,26.934,51
5732,9606,2024-09-22 13:28,16,297.0,267.0,288.0,96.02,28.488,40.652,26.88,52
5733,9606,2024-09-22 13:29,16,298.0,267.0,289.0,96.099,28.438,40.778,26.883,53
5734,9606,2024-09-22 13:31,16,301.0,267.0,290.0,96.454,28.476,40.947,27.031,54
5735,9606,2024-09-22 13:32,16,300.0,267.0,288.0,96.56,28.615,41.002,26.943,55
5736,9606,2024-09-22 13:34,16,299.0,268.0,289.0,96.497,28.409,41.071,27.017,56
5737,9606,2024-09-22 13:36,16,300.0,268.0,290.0,96.802,28.518,41.149,27.135,57
5738,9606,2024-09-22 13:37,16,314.0,277.0,300.0,97.51,28.433,41.785,27.292,58
5739,9606,2024-09-22 13:39,16,316.0,279.0,302.0,98.218,28.503,42.114,27.601,59
5740,9606,2024-09-22 13:40,16,310.0,274.0,298.0,98.166,28.725,42.105,27.336,60
5741,9606,2024-09-22 13:42,16,306.0,275.0,299.0,98.326,28.672,42.063,27.591,61
5742,9606,2024-09-22 13:44,16,316.0,277.0,292.0,98.726,28.489,41.919,28.318,62
5821,9617,,16,213.0,181.0,303.0,,,39.463,32.844,1
5822,9617,2024-10-20 19:05,16,218.0,180.0,302.0,100.341,27.122,39.879,33.34,2
5823,9617,2024-10-20 19:07,16,219.0,96.0,216.0,122.873,27.112,45.84,49.921,3
5824,9617,2024-10-20 19:09,16,133.0,137.0,156.0,151.204,40.75,57.615,52.839,4
5825,9617,2024-10-20 19:11,16,117.0,108.0,179.0,168.785,40.913,62.1,65.772,5
5826,9617,2024-10-20 19:14,16,222.0,182.0,299.0,98.951,27.025,39.44,32.486,6
5827,9617,2024-10-20 19:16,16,217.0,181.0,300.0,99.57,26.844,39.803,32.923,7
5828,9617,2024-10-20 19:17,16,215.0,182.0,302.0,99.307,26.88,39.629,32.798,8
5829,9617,2024-10-20 19:19,16,217.0,182.0,305.0,99.257,26.797,39.651,32.809,9
5830,9617,2024-10-20 19:21,16,215.0,180.0,304.0,99.421,26.879,39.778,32.764,10
5831,9617,2024-10-20 19:22,16,,181.0,303.0,99.597,26.851,39.807,32.939,11
5832,9617,2024-10-20 19:24,16,,180.0,303.0,99.448,26.799,39.754,32.895,12
5833,9617,2024-10-20 19:26,16,217.0,182.0,303.0,99.399,26.617,39.768,33.014,13
5834,9617,2024-10-20 19:27,16,219.0,182.0,304.0,99.2,26.743,39.738,32.719,14
5835,9617,2024-10-20 19:29,16,214.0,181.0,301.0,99.672,26.791,39.991,32.89,15
5836,9617,2024-10-20 19:31,16,210.0,181.0,301.0,99.782,26.785,40.089,32.908,16
5837,9617,2024-10-20 19:32,16,213.0,181.0,294.0,99.621,26.774,40.05,32.797,17
5838,9617,2024-10-20 19:34,16,210.0,182.0,303.0,99.435,26.948,39.853,32.634,18
5839,9617,2024-10-20 19:36,16,211.0,181.0,303.0,99.553,27.028,39.781,32.744,19
5840,9617,2024-10-20 19:37,16,216.0,182.0,296.0,99.756,26.924,39.892,32.94,20
5841,9617,2024-10-20 19:39,16,,181.0,305.0,99.506,26.735,39.835,32.936,21
5842,9617,2024-10-20 19:41,16,218.0,182.0,309.0,99.411,26.711,39.746,32.954,22
5843,9617,2024-10-20 19:42,16,,182.0,307.0,99.878,26.769,40.092,33.017,23
5844,9617,2024-10-20 19:44,16,220.0,182.0,304.0,99.699,26.735,40.006,32.958,24
