,x,y,z,driver_number,date,session_key,rpm,speed,n_gear,throttle,brake,drs
325,-1489,-204,751,4,2023-05-28 13:07:41,9094,6850,79,2,0,0,0
326,-1489,-204,751,4,2023-05-28 13:07:41,9094,6724,77,2,0,0,0
327,-1473,-200,750,4,2023-05-28 13:07:41,9094,6956,84,2,0,100,0
328,-1473,-200,750,4,2023-05-28 13:07:41,9094,6850,79,2,0,0,0
329,-1473,-200,750,4,2023-05-28 13:07:41,9094,6724,77,2,0,0,0
330,-1391,-206,742,4,2023-05-28 13:07:41,9094,6956,84,2,0,100,0
331,-1391,-206,742,4,2023-05-28 13:07:41,9094,6850,79,2,0,0,0
332,-1391,-206,742,4,2023-05-28 13:07:41,9094,6724,77,2,0,0,0
333,-1329,-238,737,4,2023-05-28 13:07:41,9094,6956,84,2,0,100,0
334,-1329,-238,737,4,2023-05-28 13:07:41,9094,6850,79,2,0,0,0
335,-1329,-238,737,4,2023-05-28 13:07:41,9094,6724,77,2,0,0,0
336,-1315,-248,734,4,2023-05-28 13:07:42,9094,6515,74,2,0,0,0
337,-1315,-248,734,4,2023-05-28 13:07:42,9094,6617,73,2,7,0,0
338,-1315,-248,734,4,2023-05-28 13:07:42,9094,6760,77,2,19,0,0
339,-1280,-283,729,4,2023-05-28 13:07:42,9094,6515,74,2,0,0,0
340,-1280,-283,729,4,2023-05-28 13:07:42,9094,6617,73,2,7,0,0
341,-1280,-283,729,4,2023-05-28 13:07:42,9094,6760,77,2,19,0,0
342,-1254,-325,727,4,2023-05-28 13:07:42,9094,6515,74,2,0,0,0
343,-1254,-325,727,4,2023-05-28 13:07:42,9094,6617,73,2,7,0,0
344,-1254,-325,727,4,2023-05-28 13:07:42,9094,6760,77,2,19,0,0
345,-1235,-371,723,4,2023-05-28 13:07:42,9094,6515,74,2,0,0,0
346,-1235,-371,723,4,2023-05-28 13:07:42,9094,6617,73,2,7,0,0
347,-1235,-371,723,4,2023-05-28 13:07:42,9094,6760,77,2,19,0,0
348,-1224,-408,721,4,2023-05-28 13:07:42,9094,6515,74,2,0,0,0
349,-1224,-408,721,4,2023-05-28 13:07:42,9094,6617,73,2,7,0,0
350,-1224,-408,721,4,2023-05-28 13:07:42,9094,6760,77,2,19,0,0
351,-1210,-465,717,4,2023-05-28 13:07:43,9094,7388,81,2,40,0,0
352,-1210,-465,717,4,2023-05-28 13:07:43,9094,7646,88,2,44,0,0
353,-1210,-465,717,4,2023-05-28 13:07:43,9094,8359,93,2,52,0,0
354,-1210,-465,717,4,2023-05-28 13:07:43,9094,8843,99,2,58,0,0
355,-1210,-465,717,4,2023-05-28 13:07:43,9094,9417,107,2,62,0,0
356,-1203,-492,714,4,2023-05-28 13:07:43,9094,7388,81,2,40,0,0
357,-1203,-492,714,4,2023-05-28 13:07:43,9094,7646,88,2,44,0,0
358,-1203,-492,714,4,2023-05-28 13:07:43,9094,8359,93,2,52,0,0
359,-1203,-492,714,4,2023-05-28 13:07:43,9094,8843,99,2,58,0,0
360,-1203,-492,714,4,2023-05-28 13:07:43,9094,9417,107,2,62,0,0
361,-1191,-535,711,4,2023-05-28 13:07:43,9094,7388,81,2,40,0,0
362,-1191,-535,711,4,2023-05-28 13:07:43,9094,7646,88,2,44,0,0
363,-1191,-535,711,4,2023-05-28 13:07:43,9094,8359,93,2,52,0,0
364,-1191,-535,711,4,2023-05-28 13:07:43,9094,8843,99,2,58,0,0
365,-1191,-535,711,4,2023-05-28 13:07:43,9094,9417,107,2,62,0,0
366,-1155,-653,700,4,2023-05-28 13:07:43,9094,7388,81,2,40,0,0
367,-1155,-653,700,4,2023-05-28 13:07:43,9094,7646,88,2,44,0,0
368,-1155,-653,700,4,2023-05-28 13:07:43,9094,8359,93,2,52,0,0
369,-1155,-653,700,4,2023-05-28 13:07:43,9094,8843,99,2,58,0,0
370,-1155,-653,700,4,2023-05-28 13:07:43,9094,9417,107,2,62,0,0
371,-1130,-723,695,4,2023-05-28 13:07:44,9094,10612,119,2,72,0,0
372,-1130,-723,695,4,2023-05-28 13:07:44,9094,11039,119,2,67,0,0
373,-1130,-723,695,4,2023-05-28 13:07:44,9094,10927,118,2,5,100,0
374,-1130,-723,695,4,2023-05-28 13:07:44,9094,10787,108,2,0,100,0
375,-1100,-795,691,4,2023-05-28 13:07:44,9094,10612,119,2,72,0,0
376,-1100,-795,691,4,2023-05-28 13:07:44,9094,11039,119,2,67,0,0
377,-1100,-795,691,4,2023-05-28 13:07:44,9094,10927,118,2,5,100,0
378,-1100,-795,691,4,2023-05-28 13:07:44,9094,10787,108,2,0,100,0
379,-1056,-888,682,4,2023-05-28 13:07:44,9094,10612,119,2,72,0,0
380,-1056,-888,682,4,2023-05-28 13:07:44,9094,11039,119,2,67,0,0
381,-1056,-888,682,4,2023-05-28 13:07:44,9094,10927,118,2,5,100,0
382,-1056,-888,682,4,2023-05-28 13:07:44,9094,10787,108,2,0,100,0
383,-1021,-951,677,4,2023-05-28 13:07:44,9094,10612,119,2,72,0,0
384,-1021,-951,677,4,2023-05-28 13:07:44,9094,11039,119,2,67,0,0
385,-1021,-951,677,4,2023-05-28 13:07:44,9094,10927,118,2,5,100,0
386,-1021,-951,677,4,2023-05-28 13:07:44,9094,10787,108,2,0,100,0
387,-823,-1130,659,4,2023-05-28 13:07:46,9094,7150,62,1,0,100,0
388,-823,-1130,659,4,2023-05-28 13:07:46,9094,6181,56,1,0,100,0
389,-823,-1130,659,4,2023-05-28 13:07:46,9094,5655,54,1,0,0,0
390,-791,-1131,658,4,2023-05-28 13:07:46,9094,7150,62,1,0,100,0
391,-791,-1131,658,4,2023-05-28 13:07:46,9094,6181,56,1,0,100,0
392,-791,-1131,658,4,2023-05-28 13:07:46,9094,5655,54,1,0,0,0
393,-768,-1125,657,4,2023-05-28 13:07:46,9094,7150,62,1,0,100,0
394,-768,-1125,657,4,2023-05-28 13:07:46,9094,6181,56,1,0,100,0
395,-768,-1125,657,4,2023-05-28 13:07:46,9094,5655,54,1,0,0,0
396,-748,-1109,656,4,2023-05-28 13:07:46,9094,7150,62,1,0,100,0
397,-748,-1109,656,4,2023-05-28 13:07:46,9094,6181,56,1,0,100,0
398,-748,-1109,656,4,2023-05-28 13:07:46,9094,5655,54,1,0,0,0
399,-737,-1089,656,4,2023-05-28 13:07:46,9094,7150,62,1,0,100,0
400,-737,-1089,656,4,2023-05-28 13:07:46,9094,6181,56,1,0,100,0
401,-737,-1089,656,4,2023-05-28 13:07:46,9094,5655,54,1,0,0,0
402,-731,-1038,652,4,2023-05-28 13:07:47,9094,5604,52,1,0,0,0
403,-731,-1038,652,4,2023-05-28 13:07:47,9094,5069,50,1,0,0,0
404,-731,-1038,652,4,2023-05-28 13:07:47,9094,4857,47,1,0,0,0
405,-731,-1038,652,4,2023-05-28 13:07:47,9094,4716,46,1,9,0,0
406,-732,-1023,649,4,2023-05-28 13:07:47,9094,5604,52,1,0,0,0
407,-732,-1023,649,4,2023-05-28 13:07:47,9094,5069,50,1,0,0,0
408,-732,-1023,649,4,2023-05-28 13:07:47,9094,4857,47,1,0,0,0
409,-732,-1023,649,4,2023-05-28 13:07:47,9094,4716,46,1,9,0,0
410,-743,-978,644,4,2023-05-28 13:07:47,9094,5604,52,1,0,0,0
411,-743,-978,644,4,2023-05-28 13:07:47,9094,5069,50,1,0,0,0
412,-743,-978,644,4,2023-05-28 13:07:47,9094,4857,47,1,0,0,0
413,-743,-978,644,4,2023-05-28 13:07:47,9094,4716,46,1,9,0,0
414,-751,-958,643,4,2023-05-28 13:07:47,9094,5604,52,1,0,0,0
415,-751,-958,643,4,2023-05-28 13:07:47,9094,5069,50,1,0,0,0
416,-751,-958,643,4,2023-05-28 13:07:47,9094,4857,47,1,0,0,0
417,-751,-958,643,4,2023-05-28 13:07:47,9094,4716,46,1,9,0,0
418,-768,-925,641,4,2023-05-28 13:07:48,9094,5820,46,1,12,0,0
419,-768,-925,641,4,2023-05-28 13:07:48,9094,6240,49,1,18,0,0
420,-768,-925,641,4,2023-05-28 13:07:48,9094,6764,51,1,23,0,0
421,-768,-925,641,4,2023-05-28 13:07:48,9094,7197,58,1,31,0,0
422,-780,-904,638,4,2023-05-28 13:07:48,9094,5820,46,1,12,0,0
423,-780,-904,638,4,2023-05-28 13:07:48,9094,6240,49,1,18,0,0
424,-780,-904,638,4,2023-05-28 13:07:48,9094,6764,51,1,23,0,0
425,-780,-904,638,4,2023-05-28 13:07:48,9094,7197,58,1,31,0,0
426,-789,-891,638,4,2023-05-28 13:07:48,9094,5820,46,1,12,0,0
427,-789,-891,638,4,2023-05-28 13:07:48,9094,6240,49,1,18,0,0
428,-789,-891,638,4,2023-05-28 13:07:48,9094,6764,51,1,23,0,0
429,-789,-891,638,4,2023-05-28 13:07:48,9094,7197,58,1,31,0,0
430,-802,-874,635,4,2023-05-28 13:07:48,9094,5820,46,1,12,0,0
431,-802,-874,635,4,2023-05-28 13:07:48,9094,6240,49,1,18,0,0
432,-802,-874,635,4,2023-05-28 13:07:48,9094,6764,51,1,23,0,0
433,-802,-874,635,4,2023-05-28 13:07:48,9094,7197,58,1,31,0,0
434,-828,-844,632,4,2023-05-28 13:07:48,9094,5820,46,1,12,0,0
435,-828,-844,632,4,2023-05-28 13:07:48,9094,6240,49,1,18,0,0
436,-828,-844,632,4,2023-05-28 13:07:48,9094,6764,51,1,23,0,0
437,-828,-844,632,4,2023-05-28 13:07:48,9094,7197,58,1,31,0,0
438,-850,-819,627,4,2023-05-28 13:07:48,9094,5820,46,1,12,0,0
439,-850,-819,627,4,2023-05-28 13:07:48,9094,6240,49,1,18,0,0
440,-850,-819,627,4,2023-05-28 13:07:48,9094,6764,51,1,23,0,0
441,-850,-819,627,4,2023-05-28 13:07:48,9094,7197,58,1,31,0,0
442,-887,-781,623,4,2023-05-28 13:07:49,9094,8197,67,1,42,0,0
443,-887,-781,623,4,2023-05-28 13:07:49,9094,9323,85,1,51,0,0
444,-887,-781,623,4,2023-05-28 13:07:49,9094,9323,88,2,51,0,0
445,-903,-765,621,4,2023-05-28 13:07:49,9094,8197,67,1,42,0,0
446,-903,-765,621,4,2023-05-28 13:07:49,9094,9323,85,1,51,0,0
447,-903,-765,621,4,2023-05-28 13:07:49,9094,9323,88,2,51,0,0
448,-929,-738,618,4,2023-05-28 13:07:49,9094,8197,67,1,42,0,0
449,-929,-738,618,4,2023-05-28 13:07:49,9094,9323,85,1,51,0,0
450,-929,-738,618,4,2023-05-28 13:07:49,9094,9323,88,2,51,0,0
451,-976,-683,613,4,2023-05-28 13:07:50,9094,7923,87,2,0,0,0
452,-976,-683,613,4,2023-05-28 13:07:50,9094,7157,86,2,0,0,0
453,-976,-683,613,4,2023-05-28 13:07:50,9094,7054,81,2,0,0,0
454,-997,-652,610,4,2023-05-28 13:07:50,9094,7923,87,2,0,0,0
455,-997,-652,610,4,2023-05-28 13:07:50,9094,7157,86,2,0,0,0
456,-997,-652,610,4,2023-05-28 13:07:50,9094,7054,81,2,0,0,0
457,-1021,-597,608,4,2023-05-28 13:07:50,9094,7923,87,2,0,0,0
458,-1021,-597,608,4,2023-05-28 13:07:50,9094,7157,86,2,0,0,0
459,-1021,-597,608,4,2023-05-28 13:07:50,9094,7054,81,2,0,0,0
460,-1028,-558,606,4,2023-05-28 13:07:50,9094,7923,87,2,0,0,0
461,-1028,-558,606,4,2023-05-28 13:07:50,9094,7157,86,2,0,0,0
462,-1028,-558,606,4,2023-05-28 13:07:50,9094,7054,81,2,0,0,0
463,-1023,-497,602,4,2023-05-28 13:07:50,9094,7923,87,2,0,0,0
464,-1023,-497,602,4,2023-05-28 13:07:50,9094,7157,86,2,0,0,0
465,-1023,-497,602,4,2023-05-28 13:07:50,9094,7054,81,2,0,0,0
466,-999,-437,596,4,2023-05-28 13:07:51,9094,6832,79,2,0,0,0
467,-999,-437,596,4,2023-05-28 13:07:51,9094,6692,77,2,0,0,0
468,-999,-437,596,4,2023-05-28 13:07:51,9094,6504,75,2,0,0,0
469,-999,-437,596,4,2023-05-28 13:07:51,9094,6886,76,2,16,0,0
470,-957,-388,590,4,2023-05-28 13:07:51,9094,6832,79,2,0,0,0
471,-957,-388,590,4,2023-05-28 13:07:51,9094,6692,77,2,0,0,0
472,-957,-388,590,4,2023-05-28 13:07:51,9094,6504,75,2,0,0,0
473,-957,-388,590,4,2023-05-28 13:07:51,9094,6886,76,2,16,0,0
474,-931,-366,588,4,2023-05-28 13:07:51,9094,6832,79,2,0,0,0
475,-931,-366,588,4,2023-05-28 13:07:51,9094,6692,77,2,0,0,0
476,-931,-366,588,4,2023-05-28 13:07:51,9094,6504,75,2,0,0,0
477,-931,-366,588,4,2023-05-28 13:07:51,9094,6886,76,2,16,0,0
478,-878,-330,582,4,2023-05-28 13:07:51,9094,6832,79,2,0,0,0
479,-878,-330,582,4,2023-05-28 13:07:51,9094,6692,77,2,0,0,0
480,-878,-330,582,4,2023-05-28 13:07:51,9094,6504,75,2,0,0,0
481,-878,-330,582,4,2023-05-28 13:07:51,9094,6886,76,2,16,0,0
482,-805,-291,573,4,2023-05-28 13:07:52,9094,7384,79,2,30,0,0
483,-805,-291,573,4,2023-05-28 13:07:52,9094,7764,85,2,40,0,0
484,-805,-291,573,4,2023-05-28 13:07:52,9094,8330,88,2,48,0,0
485,-805,-291,573,4,2023-05-28 13:07:52,9094,8890,93,2,61,0,0
486,-805,-291,573,4,2023-05-28 13:07:52,9094,9493,104,2,63,0,0
487,-783,-281,571,4,2023-05-28 13:07:52,9094,7384,79,2,30,0,0
488,-783,-281,571,4,2023-05-28 13:07:52,9094,7764,85,2,40,0,0
489,-783,-281,571,4,2023-05-28 13:07:52,9094,8330,88,2,48,0,0
490,-783,-281,571,4,2023-05-28 13:07:52,9094,8890,93,2,61,0,0
491,-783,-281,571,4,2023-05-28 13:07:52,9094,9493,104,2,63,0,0
492,-748,-265,568,4,2023-05-28 13:07:52,9094,7384,79,2,30,0,0
493,-748,-265,568,4,2023-05-28 13:07:52,9094,7764,85,2,40,0,0
494,-748,-265,568,4,2023-05-28 13:07:52,9094,8330,88,2,48,0,0
495,-748,-265,568,4,2023-05-28 13:07:52,9094,8890,93,2,61,0,0
496,-748,-265,568,4,2023-05-28 13:07:52,9094,9493,104,2,63,0,0
497,-689,-240,564,4,2023-05-28 13:07:52,9094,7384,79,2,30,0,0
498,-689,-240,564,4,2023-05-28 13:07:52,9094,7764,85,2,40,0,0
499,-689,-240,564,4,2023-05-28 13:07:52,9094,8330,88,2,48,0,0
500,-689,-240,564,4,2023-05-28 13:07:52,9094,8890,93,2,61,0,0
501,-689,-240,564,4,2023-05-28 13:07:52,9094,9493,104,2,63,0,0
502,-590,-204,559,4,2023-05-28 13:07:53,9094,8969,108,2,0,0,0
503,-590,-204,559,4,2023-05-28 13:07:53,9094,8133,94,2,0,100,0
504,-590,-204,559,4,2023-05-28 13:07:53,9094,7751,91,2,0,100,0
505,-535,-188,556,4,2023-05-28 13:07:53,9094,8969,108,2,0,0,0
506,-535,-188,556,4,2023-05-28 13:07:53,9094,8133,94,2,0,100,0
507,-535,-188,556,4,2023-05-28 13:07:53,9094,7751,91,2,0,100,0
508,-467,-174,554,4,2023-05-28 13:07:53,9094,8969,108,2,0,0,0
509,-467,-174,554,4,2023-05-28 13:07:53,9094,8133,94,2,0,100,0
510,-467,-174,554,4,2023-05-28 13:07:53,9094,7751,91,2,0,100,0
511,-403,-168,551,4,2023-05-28 13:07:53,9094,8969,108,2,0,0,0
512,-403,-168,551,4,2023-05-28 13:07:53,9094,8133,94,2,0,100,0
513,-403,-168,551,4,2023-05-28 13:07:53,9094,7751,91,2,0,100,0
514,-327,-182,547,4,2023-05-28 13:07:54,9094,7358,87,2,0,0,0
515,-327,-182,547,4,2023-05-28 13:07:54,9094,7268,82,2,0,0,0
516,-327,-182,547,4,2023-05-28 13:07:54,9094,7268,81,2,0,0,0
517,-327,-182,547,4,2023-05-28 13:07:54,9094,6923,79,2,0,0,0
518,-277,-218,545,4,2023-05-28 13:07:54,9094,7358,87,2,0,0,0
519,-277,-218,545,4,2023-05-28 13:07:54,9094,7268,82,2,0,0,0
520,-277,-218,545,4,2023-05-28 13:07:54,9094,7268,81,2,0,0,0
521,-277,-218,545,4,2023-05-28 13:07:54,9094,6923,79,2,0,0,0
522,-223,-312,545,4,2023-05-28 13:07:54,9094,7358,87,2,0,0,0
523,-223,-312,545,4,2023-05-28 13:07:54,9094,7268,82,2,0,0,0
524,-223,-312,545,4,2023-05-28 13:07:54,9094,7268,81,2,0,0,0
525,-223,-312,545,4,2023-05-28 13:07:54,9094,6923,79,2,0,0,0
526,-209,-359,545,4,2023-05-28 13:07:55,9094,6877,79,2,0,0,0
527,-209,-359,545,4,2023-05-28 13:07:55,9094,7329,77,2,14,0,0
528,-209,-359,545,4,2023-05-28 13:07:55,9094,7375,81,2,31,0,0
529,-209,-359,545,4,2023-05-28 13:07:55,9094,8185,87,2,45,0,0
530,-195,-429,545,4,2023-05-28 13:07:55,9094,6877,79,2,0,0,0
531,-195,-429,545,4,2023-05-28 13:07:55,9094,7329,77,2,14,0,0
532,-195,-429,545,4,2023-05-28 13:07:55,9094,7375,81,2,31,0,0
533,-195,-429,545,4,2023-05-28 13:07:55,9094,8185,87,2,45,0,0
534,-187,-499,545,4,2023-05-28 13:07:55,9094,6877,79,2,0,0,0
535,-187,-499,545,4,2023-05-28 13:07:55,9094,7329,77,2,14,0,0
536,-187,-499,545,4,2023-05-28 13:07:55,9094,7375,81,2,31,0,0
537,-187,-499,545,4,2023-05-28 13:07:55,9094,8185,87,2,45,0,0
538,-185,-549,545,4,2023-05-28 13:07:56,9094,8722,94,2,57,0,0
539,-185,-549,545,4,2023-05-28 13:07:56,9094,9634,104,2,71,0,0
540,-185,-549,545,4,2023-05-28 13:07:56,9094,10350,112,2,78,0,0
541,-185,-549,545,4,2023-05-28 13:07:56,9094,11288,124,2,80,0,0
542,-185,-613,545,4,2023-05-28 13:07:56,9094,8722,94,2,57,0,0
543,-185,-613,545,4,2023-05-28 13:07:56,9094,9634,104,2,71,0,0
544,-185,-613,545,4,2023-05-28 13:07:56,9094,10350,112,2,78,0,0
545,-185,-613,545,4,2023-05-28 13:07:56,9094,11288,124,2,80,0,0
546,-186,-653,545,4,2023-05-28 13:07:56,9094,8722,94,2,57,0,0
547,-186,-653,545,4,2023-05-28 13:07:56,9094,9634,104,2,71,0,0
548,-186,-653,545,4,2023-05-28 13:07:56,9094,10350,112,2,78,0,0
549,-186,-653,545,4,2023-05-28 13:07:56,9094,11288,124,2,80,0,0
550,-189,-700,545,4,2023-05-28 13:07:56,9094,8722,94,2,57,0,0
551,-189,-700,545,4,2023-05-28 13:07:56,9094,9634,104,2,71,0,0
552,-189,-700,545,4,2023-05-28 13:07:56,9094,10350,112,2,78,0,0
553,-189,-700,545,4,2023-05-28 13:07:56,9094,11288,124,2,80,0,0
554,-205,-858,545,4,2023-05-28 13:07:56,9094,8722,94,2,57,0,0
555,-205,-858,545,4,2023-05-28 13:07:56,9094,9634,104,2,71,0,0
556,-205,-858,545,4,2023-05-28 13:07:56,9094,10350,112,2,78,0,0
557,-205,-858,545,4,2023-05-28 13:07:56,9094,11288,124,2,80,0,0
558,-214,-940,543,4,2023-05-28 13:07:57,9094,12408,128,2,79,0,0
559,-214,-940,543,4,2023-05-28 13:07:57,9094,11594,141,2,84,0,0
560,-214,-940,543,4,2023-05-28 13:07:57,9094,11567,164,3,99,0,0
561,-218,-979,543,4,2023-05-28 13:07:57,9094,12408,128,2,79,0,0
562,-218,-979,543,4,2023-05-28 13:07:57,9094,11594,141,2,84,0,0
563,-218,-979,543,4,2023-05-28 13:07:57,9094,11567,164,3,99,0,0
564,-229,-1079,543,4,2023-05-28 13:07:57,9094,12408,128,2,79,0,0
565,-229,-1079,543,4,2023-05-28 13:07:57,9094,11594,141,2,84,0,0
566,-229,-1079,543,4,2023-05-28 13:07:57,9094,11567,164,3,99,0,0
567,-237,-1149,543,4,2023-05-28 13:07:57,9094,12408,128,2,79,0,0
568,-237,-1149,543,4,2023-05-28 13:07:57,9094,11594,141,2,84,0,0
569,-237,-1149,543,4,2023-05-28 13:07:57,9094,11567,164,3,99,0,0
570,-256,-1328,543,4,2023-05-28 13:07:58,9094,10766,164,3,99,0,0
571,-256,-1328,543,4,2023-05-28 13:07:58,9094,11394,185,4,99,0,0
572,-256,-1328,543,4,2023-05-28 13:07:58,9094,11514,189,4,99,0,0
573,-256,-1328,543,4,2023-05-28 13:07:58,9094,10409,200,5,99,0,0
574,-266,-1419,543,4,2023-05-28 13:07:58,9094,10766,164,3,99,0,0
